       15	2022-02-08 17:00:43	16	1	0	0
      118	2022-02-08 17:00:47	16	1	0	0
      136	2022-02-08 17:00:53	16	1	0	0
       82	2022-02-08 17:00:57	16	1	0	0
      181	2022-02-08 17:01:01	16	1	0	0
      134	2022-02-08 17:01:06	16	1	0	0
      135	2022-02-08 17:01:12	16	1	0	0
       85	2022-02-08 17:01:21	16	1	0	0
      133	2022-02-08 17:01:27	16	1	0	0
       99	2022-02-08 17:01:31	16	1	0	0
      153	2022-02-08 17:01:37	16	1	0	0
      113	2022-02-08 17:01:41	16	1	0	0
      115	2022-02-08 17:01:50	16	1	0	0
        8	2022-02-08 17:02:00	16	1	0	0
       66	2022-02-08 17:02:24	16	1	0	0
      122	2022-02-08 17:02:29	16	1	0	0
      201	2022-02-08 17:02:35	16	1	0	0
      185	2022-02-08 17:02:40	16	1	0	0
       60	2022-02-08 17:02:43	16	1	0	0
      197	2022-02-08 17:02:46	16	1	0	0
       84	2022-02-08 17:02:53	16	1	0	0
       58	2022-02-08 17:02:57	16	1	0	0
       77	2022-02-08 17:03:01	16	1	0	0
       18	2022-02-08 17:03:05	16	1	0	0
       93	2022-02-08 17:03:10	16	1	0	0
        7	2022-02-08 17:03:14	16	1	0	0
       13	2022-02-08 17:03:18	16	1	0	0
       11	2022-02-08 17:03:24	16	1	0	0
       76	2022-02-08 17:03:28	16	1	0	0
       48	2022-02-08 17:03:33	16	1	0	0
      165	2022-02-08 17:03:38	16	1	0	0
      104	2022-02-08 17:03:44	16	1	0	0
      200	2022-02-08 17:03:48	16	1	0	0
      100	2022-02-08 17:03:58	16	1	0	0
       50	2022-02-08 17:04:03	16	1	0	0
      101	2022-02-08 17:04:09	16	1	0	0
      165	2022-02-08 17:04:30	16	1	0	0
      192	2022-02-08 17:04:48	16	1	0	0
       65	2022-02-08 17:05:39	16	1	0	0
      172	2022-02-08 17:05:47	16	1	0	0
      194	2022-02-08 17:05:52	16	1	0	0
       36	2022-02-08 17:05:56	16	1	0	0
      160	2022-02-08 17:06:00	16	1	0	0
       42	2022-02-08 17:06:12	16	1	0	0
        5	2022-02-08 17:06:18	16	1	0	0
       52	2022-02-08 17:07:19	16	1	0	0
      138	2022-02-08 17:07:28	16	1	0	0
      129	2022-02-08 17:07:34	16	1	0	0
       55	2022-02-08 17:07:41	16	1	0	0
      191	2022-02-08 17:07:46	16	1	0	0
      130	2022-02-08 17:08:01	16	1	0	0
      189	2022-02-08 17:08:06	16	1	0	0
      137	2022-02-08 17:08:18	16	1	0	0
       16	2022-02-08 17:08:46	16	1	0	0
       37	2022-02-08 17:09:41	16	1	0	0
       59	2022-02-08 17:09:58	16	1	0	0
      190	2022-02-08 17:10:06	16	1	0	0
       62	2022-02-08 17:10:18	16	1	0	0
      103	2022-02-08 17:10:38	16	1	0	0
      103	2022-02-08 17:10:47	16	1	0	0
      163	2022-02-08 17:11:22	16	1	0	0
      119	2022-02-08 17:11:28	16	1	0	0
       46	2022-02-08 17:11:34	16	1	0	0
       94	2022-02-08 17:11:52	16	1	0	0
       17	2022-02-08 17:12:13	16	1	0	0
      198	2022-02-08 17:12:21	16	1	0	0
      217	2022-02-08 17:12:30	16	1	0	0
       95	2022-02-08 17:13:56	16	1	0	0
       83	2022-02-08 17:14:20	16	1	0	0
      107	2022-02-08 17:16:48	16	1	0	0
       68	2022-02-08 17:17:52	16	1	0	0
       64	2022-02-08 17:18:04	16	1	0	0
       63	2022-02-08 17:18:15	16	1	0	0
      146	2022-02-08 17:18:57	16	0	0	0
      146	2022-02-08 17:19:02	16	1	0	0
      152	2022-02-08 17:19:18	16	1	0	0
       53	2022-02-08 17:20:22	16	1	0	0
      196	2022-02-08 17:21:15	16	1	0	0
        1	2022-02-08 17:21:43	16	1	0	0
       33	2022-02-08 17:22:34	16	1	0	0
       22	2022-02-08 17:23:32	16	1	0	0
      169	2022-02-08 17:24:04	16	1	0	0
       31	2022-02-08 17:24:42	16	1	0	0
      159	2022-02-08 17:25:04	16	1	0	0
      156	2022-02-08 17:25:12	16	1	0	0
       45	2022-02-08 17:25:27	16	1	0	0
      154	2022-02-08 17:25:32	16	1	0	0
       86	2022-02-08 17:26:01	16	1	0	0
       38	2022-02-08 17:29:27	16	1	0	0
        4	2022-02-08 17:30:16	16	1	0	0
       28	2022-02-08 17:48:41	16	1	0	0
       49	2022-02-08 17:49:34	16	1	0	0
       20	2022-02-08 17:50:51	16	1	0	0
       79	2022-02-08 18:01:31	16	1	0	0
       73	2022-02-08 18:12:12	16	1	0	0
      150	2022-02-08 18:12:17	16	1	0	0
      168	2022-02-08 19:16:03	16	1	0	0
      168	2022-02-08 19:16:18	16	1	0	0
       78	2022-02-09 06:46:09	16	0	0	0
       78	2022-02-09 06:46:11	16	0	0	0
      125	2022-02-09 06:53:14	16	0	0	0
       55	2022-02-09 07:16:10	16	0	0	0
      137	2022-02-09 07:19:45	16	0	0	0
      134	2022-02-09 07:20:33	16	0	0	0
       11	2022-02-09 07:20:59	16	0	0	0
       48	2022-02-09 07:21:21	16	0	0	0
      107	2022-02-09 07:21:46	16	0	0	0
      135	2022-02-09 07:22:25	16	0	0	0
      212	2022-02-09 07:22:40	16	0	0	0
      202	2022-02-09 07:22:49	16	0	0	0
      208	2022-02-09 07:22:54	16	0	0	0
      113	2022-02-09 07:28:14	16	0	0	0
      189	2022-02-09 07:30:14	16	0	0	0
       15	2022-02-09 07:30:21	16	0	0	0
       95	2022-02-09 07:37:00	16	0	0	0
       93	2022-02-09 07:38:38	16	0	0	0
       93	2022-02-09 07:38:47	16	0	0	0
      180	2022-02-09 07:39:00	16	0	0	0
      201	2022-02-09 07:39:12	16	0	0	0
      212	2022-02-09 07:40:29	16	0	0	0
      203	2022-02-09 07:40:36	16	0	0	0
       13	2022-02-09 07:44:38	16	0	0	0
      185	2022-02-09 07:44:44	16	0	0	0
      136	2022-02-09 07:44:51	16	0	0	0
      168	2022-02-09 07:45:13	16	0	0	0
       68	2022-02-09 07:45:58	16	0	0	0
       99	2022-02-09 07:46:03	16	0	0	0
      213	2022-02-09 07:46:08	16	0	0	0
      169	2022-02-09 07:46:41	16	0	0	0
        1	2022-02-09 07:47:02	16	0	0	0
      205	2022-02-09 07:47:08	16	0	0	0
       50	2022-02-09 07:47:26	16	0	0	0
      218	2022-02-09 07:49:49	16	0	0	0
      211	2022-02-09 07:50:19	16	0	0	0
      214	2022-02-09 07:50:25	16	0	0	0
       75	2022-02-09 07:50:50	16	0	0	0
       66	2022-02-09 07:53:05	16	0	0	0
       60	2022-02-09 07:53:11	16	0	0	0
      207	2022-02-09 07:54:09	16	0	0	0
       37	2022-02-09 07:55:34	16	0	0	0
      194	2022-02-09 07:56:03	16	0	0	0
       63	2022-02-09 07:56:17	16	0	0	0
      101	2022-02-09 07:56:22	16	0	0	0
       58	2022-02-09 07:57:34	16	0	0	0
       84	2022-02-09 07:57:39	16	0	0	0
       77	2022-02-09 07:57:43	16	0	0	0
      153	2022-02-09 07:58:11	16	0	0	0
      115	2022-02-09 07:58:16	16	0	0	0
      191	2022-02-09 07:58:20	16	0	0	0
      209	2022-02-09 07:58:30	16	0	0	0
      190	2022-02-09 07:58:36	16	0	0	0
      129	2022-02-09 08:00:08	16	0	0	0
       46	2022-02-09 08:00:45	16	0	0	0
       94	2022-02-09 08:00:56	16	0	0	0
       46	2022-02-09 08:01:04	16	0	0	0
      119	2022-02-09 08:01:16	16	0	0	0
      122	2022-02-09 08:01:20	16	0	0	0
      133	2022-02-09 08:01:26	16	0	0	0
       53	2022-02-09 08:01:50	16	0	0	0
      160	2022-02-09 08:01:55	16	0	0	0
      138	2022-02-09 08:02:04	16	0	0	0
       52	2022-02-09 08:02:09	16	0	0	0
      181	2022-02-09 08:02:13	16	0	0	0
      181	2022-02-09 08:02:15	16	0	0	0
       14	2022-02-09 08:02:48	16	0	0	0
      186	2022-02-09 08:03:46	16	0	0	0
      210	2022-02-09 08:04:15	16	0	0	0
      158	2022-02-09 08:05:21	16	0	0	0
       65	2022-02-09 08:05:26	16	0	0	0
       85	2022-02-09 08:06:34	16	0	0	0
       45	2022-02-09 08:07:32	16	0	0	0
      196	2022-02-09 08:07:47	16	0	0	0
      165	2022-02-09 08:08:03	16	0	0	0
      104	2022-02-09 08:08:29	16	0	0	0
       28	2022-02-09 08:08:35	16	0	0	0
      146	2022-02-09 08:09:47	16	0	0	0
       76	2022-02-09 08:09:51	16	0	0	0
       36	2022-02-09 08:11:27	16	0	0	0
        7	2022-02-09 08:12:17	16	0	0	0
      151	2022-02-09 08:12:51	16	0	0	0
        5	2022-02-09 08:13:04	16	0	0	0
       33	2022-02-09 08:13:15	16	0	0	0
      200	2022-02-09 08:13:46	16	0	0	0
       83	2022-02-09 08:14:08	16	0	0	0
      130	2022-02-09 08:29:18	16	0	0	0
       59	2022-02-09 08:29:22	16	0	0	0
      159	2022-02-09 08:29:30	16	0	0	0
       17	2022-02-09 08:29:51	16	0	0	0
       86	2022-02-09 08:32:31	16	0	0	0
       69	2022-02-09 08:33:23	16	0	0	0
      156	2022-02-09 08:34:15	16	0	0	0
       31	2022-02-09 08:34:24	16	0	0	0
       62	2022-02-09 08:38:18	16	0	0	0
       16	2022-02-09 08:38:22	16	0	0	0
      215	2022-02-09 08:44:09	16	0	0	0
       18	2022-02-09 08:46:12	16	0	0	0
        2	2022-02-09 08:46:18	16	0	0	0
      187	2022-02-09 08:46:51	16	0	0	0
      139	2022-02-09 08:51:47	16	0	0	0
      192	2022-02-09 08:52:17	16	0	0	0
      150	2022-02-09 08:54:36	16	0	0	0
      154	2022-02-09 08:55:14	16	0	0	0
       42	2022-02-09 08:57:59	16	0	0	0
       54	2022-02-09 09:02:55	16	0	0	0
        4	2022-02-09 09:13:59	16	0	0	0
       38	2022-02-09 09:24:03	16	0	0	0
       20	2022-02-09 09:34:56	16	0	0	0
      171	2022-02-09 11:03:57	16	0	0	0
       50	2022-02-09 11:55:10	16	1	0	0
      139	2022-02-09 16:31:46	16	1	0	0
      139	2022-02-09 16:31:47	16	1	0	0
      187	2022-02-09 16:32:26	16	1	0	0
      207	2022-02-09 16:50:58	16	0	0	0
      207	2022-02-09 16:51:08	16	1	0	0
      213	2022-02-09 16:52:21	16	1	0	0
      208	2022-02-09 16:52:25	16	1	0	0
      212	2022-02-09 16:52:54	16	1	0	0
      203	2022-02-09 16:52:59	16	1	0	0
      202	2022-02-09 16:53:04	16	1	0	0
      218	2022-02-09 16:55:58	16	0	0	0
      218	2022-02-09 16:55:59	16	0	0	0
      118	2022-02-09 16:56:07	16	1	0	0
      180	2022-02-09 16:56:10	16	1	0	0
       15	2022-02-09 16:56:21	16	1	0	0
      181	2022-02-09 16:56:25	16	1	0	0
      181	2022-02-09 16:56:26	16	1	0	0
       60	2022-02-09 16:56:28	16	1	0	0
       11	2022-02-09 17:00:12	16	1	0	0
       13	2022-02-09 17:00:17	16	1	0	0
      101	2022-02-09 17:00:21	16	1	0	0
      201	2022-02-09 17:00:25	16	1	0	0
       48	2022-02-09 17:00:30	16	1	0	0
      185	2022-02-09 17:00:35	16	1	0	0
      152	2022-02-09 17:00:40	16	1	0	0
       66	2022-02-09 17:00:47	16	1	0	0
       92	2022-02-09 17:00:50	16	1	0	0
      136	2022-02-09 17:00:55	16	1	0	0
       14	2022-02-09 17:01:00	16	1	0	0
       85	2022-02-09 17:01:08	16	1	0	0
      168	2022-02-09 17:01:14	16	1	0	0
      186	2022-02-09 17:01:18	16	1	0	0
      146	2022-02-09 17:01:23	16	1	0	0
      189	2022-02-09 17:01:28	16	1	0	0
       84	2022-02-09 17:01:33	16	1	0	0
      135	2022-02-09 17:01:45	16	1	0	0
      134	2022-02-09 17:01:50	16	1	0	0
       93	2022-02-09 17:01:54	16	1	0	0
       59	2022-02-09 17:01:58	16	1	0	0
      113	2022-02-09 17:02:02	16	1	0	0
       42	2022-02-09 17:02:06	16	1	0	0
      194	2022-02-09 17:02:10	16	1	0	0
       95	2022-02-09 17:02:13	16	1	0	0
       69	2022-02-09 17:02:18	16	1	0	0
       75	2022-02-09 17:02:22	16	1	0	0
      133	2022-02-09 17:02:28	16	1	0	0
        8	2022-02-09 17:02:33	16	1	0	0
      160	2022-02-09 17:02:35	16	1	0	0
      210	2022-02-09 17:02:39	16	1	0	0
      204	2022-02-09 17:02:43	16	1	0	0
      215	2022-02-09 17:02:46	16	1	0	0
      216	2022-02-09 17:02:51	16	1	0	0
      214	2022-02-09 17:02:58	16	1	0	0
      211	2022-02-09 17:03:10	16	1	0	0
      205	2022-02-09 17:03:16	16	1	0	0
      209	2022-02-09 17:03:20	16	1	0	0
      190	2022-02-09 17:03:39	16	1	0	0
      104	2022-02-09 17:03:45	16	1	0	0
      200	2022-02-09 17:03:49	16	1	0	0
       76	2022-02-09 17:03:53	16	1	0	0
      197	2022-02-09 17:03:59	16	1	0	0
      151	2022-02-09 17:04:04	16	0	0	0
      151	2022-02-09 17:04:09	16	1	0	0
      100	2022-02-09 17:04:14	16	1	0	0
      129	2022-02-09 17:04:48	16	1	0	0
       78	2022-02-09 17:05:02	16	1	0	0
       78	2022-02-09 17:05:04	16	1	0	0
      159	2022-02-09 17:05:08	16	1	0	0
      130	2022-02-09 17:05:20	16	1	0	0
      138	2022-02-09 17:05:47	16	1	0	0
      191	2022-02-09 17:05:58	16	1	0	0
      192	2022-02-09 17:06:03	16	1	0	0
      196	2022-02-09 17:06:12	16	1	0	0
       54	2022-02-09 17:06:16	16	1	0	0
      153	2022-02-09 17:06:21	16	1	0	0
      119	2022-02-09 17:06:35	16	1	0	0
      115	2022-02-09 17:06:49	16	1	0	0
       55	2022-02-09 17:06:51	16	1	0	0
       64	2022-02-09 17:07:18	16	1	0	0
       94	2022-02-09 17:07:22	16	1	0	0
        5	2022-02-09 17:07:29	16	1	0	0
       53	2022-02-09 17:07:46	16	1	0	0
      198	2022-02-09 17:07:55	16	1	0	0
      217	2022-02-09 17:08:00	16	1	0	0
       52	2022-02-09 17:08:05	16	1	0	0
       36	2022-02-09 17:08:14	16	1	0	0
      158	2022-02-09 17:09:14	16	1	0	0
       22	2022-02-09 17:10:29	16	1	0	0
       65	2022-02-09 17:10:38	16	1	0	0
       74	2022-02-09 17:10:48	16	1	0	0
      163	2022-02-09 17:11:14	16	1	0	0
       46	2022-02-09 17:11:18	16	1	0	0
       45	2022-02-09 17:11:26	16	1	0	0
       33	2022-02-09 17:12:24	16	1	0	0
       37	2022-02-09 17:12:36	16	1	0	0
       18	2022-02-09 17:15:11	16	1	0	0
       17	2022-02-09 17:15:29	16	1	0	0
       17	2022-02-09 17:15:31	16	1	0	0
      172	2022-02-09 17:15:39	16	1	0	0
       68	2022-02-09 17:15:56	16	1	0	0
       68	2022-02-09 17:15:58	16	1	0	0
      107	2022-02-09 17:16:05	16	1	0	0
      165	2022-02-09 17:16:25	16	1	0	0
       99	2022-02-09 17:16:29	16	1	0	0
      165	2022-02-09 17:16:35	16	1	0	0
      137	2022-02-09 17:16:40	16	1	0	0
        1	2022-02-09 17:18:48	16	1	0	0
       16	2022-02-09 17:18:59	16	1	0	0
       62	2022-02-09 17:19:06	16	1	0	0
       79	2022-02-09 17:22:58	16	1	0	0
      122	2022-02-09 17:23:18	16	1	0	0
       63	2022-02-09 17:24:48	16	1	0	0
        4	2022-02-09 17:27:32	16	1	0	0
       20	2022-02-09 17:27:41	16	1	0	0
      156	2022-02-09 17:30:22	16	1	0	0
       31	2022-02-09 17:31:02	16	1	0	0
       77	2022-02-09 17:32:51	16	1	0	0
        2	2022-02-09 17:33:47	16	1	0	0
      171	2022-02-09 17:35:51	16	1	0	0
      169	2022-02-09 17:35:58	16	1	0	0
       86	2022-02-09 17:43:56	16	1	0	0
        7	2022-02-09 17:44:48	16	1	0	0
      154	2022-02-09 18:00:46	16	1	0	0
       28	2022-02-09 18:05:38	16	1	0	0
       49	2022-02-09 18:05:44	16	1	0	0
       38	2022-02-09 18:06:55	16	1	0	0
       73	2022-02-09 18:20:12	16	1	0	0
      150	2022-02-09 18:20:22	16	1	0	0
      125	2022-02-09 18:28:21	16	1	0	0
       78	2022-02-10 06:31:58	16	0	0	0
       78	2022-02-10 06:31:59	16	0	0	0
        1	2022-02-10 06:55:35	16	0	0	0
       68	2022-02-10 07:00:58	16	0	0	0
      129	2022-02-10 07:09:55	16	0	0	0
       15	2022-02-10 07:10:16	16	0	0	0
       11	2022-02-10 07:22:58	16	0	0	0
       48	2022-02-10 07:23:07	16	0	0	0
      113	2022-02-10 07:29:18	16	0	0	0
       53	2022-02-10 07:30:01	16	0	0	0
      189	2022-02-10 07:31:16	16	0	0	0
       83	2022-02-10 07:31:26	16	0	0	0
      135	2022-02-10 07:32:02	16	0	0	0
       46	2022-02-10 07:32:16	16	0	0	0
      134	2022-02-10 07:34:36	16	0	0	0
      205	2022-02-10 07:34:55	16	0	0	0
      202	2022-02-10 07:35:01	16	0	0	0
      208	2022-02-10 07:35:05	16	0	0	0
       93	2022-02-10 07:37:23	16	0	0	0
       93	2022-02-10 07:37:34	16	0	0	0
       13	2022-02-10 07:38:08	16	0	0	0
      137	2022-02-10 07:39:28	16	0	0	0
      160	2022-02-10 07:40:10	16	0	0	0
      180	2022-02-10 07:41:46	16	0	0	0
       52	2022-02-10 07:42:55	16	0	0	0
      213	2022-02-10 07:44:03	16	0	0	0
      136	2022-02-10 07:44:09	16	0	0	0
       95	2022-02-10 07:45:36	16	0	0	0
       99	2022-02-10 07:45:51	16	0	0	0
      168	2022-02-10 07:45:56	16	0	0	0
      203	2022-02-10 07:46:49	16	0	0	0
      107	2022-02-10 07:47:24	16	0	0	0
      138	2022-02-10 07:47:46	16	0	0	0
      163	2022-02-10 07:48:25	16	0	0	0
      153	2022-02-10 07:49:02	16	0	0	0
       37	2022-02-10 07:49:08	16	0	0	0
      119	2022-02-10 07:49:12	16	0	0	0
      201	2022-02-10 07:49:17	16	0	0	0
      209	2022-02-10 07:49:23	16	0	0	0
      212	2022-02-10 07:49:31	16	0	0	0
      185	2022-02-10 07:49:37	16	0	0	0
      133	2022-02-10 07:50:41	16	0	0	0
       77	2022-02-10 07:51:40	16	0	0	0
      218	2022-02-10 07:51:58	16	0	0	0
      218	2022-02-10 07:52:00	16	0	0	0
      207	2022-02-10 07:52:17	16	0	0	0
      191	2022-02-10 07:52:35	16	0	0	0
       75	2022-02-10 07:52:58	16	0	0	0
      194	2022-02-10 07:53:09	16	0	0	0
      198	2022-02-10 07:55:26	16	0	0	0
      217	2022-02-10 07:55:31	16	0	0	0
      217	2022-02-10 07:55:35	16	0	0	0
       55	2022-02-10 07:56:02	16	0	0	0
       65	2022-02-10 07:57:12	16	0	0	0
      101	2022-02-10 07:57:17	16	0	0	0
      214	2022-02-10 07:57:31	16	0	0	0
      115	2022-02-10 07:58:27	16	0	0	0
      206	2022-02-10 07:58:55	16	0	0	0
      204	2022-02-10 07:58:58	16	0	0	0
      211	2022-02-10 07:59:04	16	0	0	0
       94	2022-02-10 07:59:16	16	0	0	0
       50	2022-02-10 07:59:39	16	0	0	0
       66	2022-02-10 08:00:00	16	0	0	0
      172	2022-02-10 08:02:01	16	0	0	0
       17	2022-02-10 08:03:10	16	0	0	0
        5	2022-02-10 08:04:01	16	0	0	0
       84	2022-02-10 08:04:04	16	0	0	0
       33	2022-02-10 08:04:17	16	0	0	0
       79	2022-02-10 08:04:26	16	0	0	0
       22	2022-02-10 08:04:41	16	0	0	0
      169	2022-02-10 08:06:08	16	0	0	0
       82	2022-02-10 08:06:46	16	0	0	0
       36	2022-02-10 08:07:46	16	0	0	0
       64	2022-02-10 08:08:21	16	0	0	0
      125	2022-02-10 08:08:24	16	0	0	0
      181	2022-02-10 08:09:10	16	0	0	0
      181	2022-02-10 08:09:12	16	0	0	0
      122	2022-02-10 08:09:23	16	0	0	0
      190	2022-02-10 08:09:42	16	0	0	0
       76	2022-02-10 08:09:46	16	0	0	0
      196	2022-02-10 08:09:52	16	0	0	0
      186	2022-02-10 08:12:17	16	0	0	0
        7	2022-02-10 08:12:22	16	0	0	0
      158	2022-02-10 08:12:27	16	0	0	0
        8	2022-02-10 08:12:38	16	0	0	0
      104	2022-02-10 08:13:20	16	0	0	0
       42	2022-02-10 08:13:34	16	0	0	0
      182	2022-02-10 08:13:39	16	0	0	0
       60	2022-02-10 08:13:52	16	0	0	0
      197	2022-02-10 08:14:23	16	0	0	0
      200	2022-02-10 08:16:34	16	0	0	0
       85	2022-02-10 08:16:56	16	0	0	0
       45	2022-02-10 08:17:19	16	0	0	0
       58	2022-02-10 08:18:30	16	0	0	0
       74	2022-02-10 08:18:36	16	0	0	0
       14	2022-02-10 08:18:49	16	0	0	0
      118	2022-02-10 08:20:15	16	0	0	0
       86	2022-02-10 08:21:50	16	0	0	0
      152	2022-02-10 08:21:54	16	0	0	0
      100	2022-02-10 08:26:24	16	0	0	0
       81	2022-02-10 08:26:57	16	0	0	0
      146	2022-02-10 08:29:48	16	0	0	0
      151	2022-02-10 08:30:09	16	0	0	0
      156	2022-02-10 08:32:06	16	0	0	0
       31	2022-02-10 08:32:17	16	0	0	0
      159	2022-02-10 08:32:43	16	0	0	0
      165	2022-02-10 08:34:18	16	0	0	0
      216	2022-02-10 08:34:30	16	0	0	0
       63	2022-02-10 08:34:51	16	0	0	0
       49	2022-02-10 08:36:06	16	0	0	0
       59	2022-02-10 08:36:38	16	0	0	0
       69	2022-02-10 08:37:16	16	0	0	0
       54	2022-02-10 08:37:37	16	0	0	0
       20	2022-02-10 08:37:44	16	0	0	0
       92	2022-02-10 08:39:51	16	0	0	0
      103	2022-02-10 08:39:57	16	0	0	0
      150	2022-02-10 08:40:09	16	0	0	0
        2	2022-02-10 08:42:14	16	0	0	0
      187	2022-02-10 08:43:46	16	0	0	0
      139	2022-02-10 08:44:55	16	0	0	0
      154	2022-02-10 08:46:37	16	0	0	0
        4	2022-02-10 08:47:05	16	0	0	0
      215	2022-02-10 08:49:10	16	0	0	0
      130	2022-02-10 08:50:46	16	0	0	0
       80	2022-02-10 08:58:15	16	0	0	0
       38	2022-02-10 08:59:15	16	0	0	0
       16	2022-02-10 09:01:48	16	0	0	0
       62	2022-02-10 09:01:58	16	0	0	0
       73	2022-02-10 09:11:52	16	0	0	0
       18	2022-02-10 10:33:30	16	0	0	0
      138	2022-02-10 13:16:29	16	1	0	0
       11	2022-02-10 14:39:22	16	1	0	0
      205	2022-02-10 16:28:55	16	1	0	0
       75	2022-02-10 16:40:36	16	1	0	0
       83	2022-02-10 16:55:31	16	1	0	0
      172	2022-02-10 16:56:18	16	0	0	0
      207	2022-02-10 16:56:54	16	1	0	0
      216	2022-02-10 16:56:59	16	1	0	0
      213	2022-02-10 16:57:04	16	1	0	0
      204	2022-02-10 16:57:08	16	1	0	0
      214	2022-02-10 16:57:14	16	1	0	0
      206	2022-02-10 16:57:16	16	1	0	0
      215	2022-02-10 16:57:23	16	1	0	0
      211	2022-02-10 16:57:44	16	1	0	0
      211	2022-02-10 16:57:45	16	1	0	0
      209	2022-02-10 16:57:50	16	1	0	0
      208	2022-02-10 16:57:54	16	1	0	0
      203	2022-02-10 16:58:13	16	1	0	0
      202	2022-02-10 16:58:19	16	1	0	0
      212	2022-02-10 16:58:23	16	1	0	0
       50	2022-02-10 17:00:05	16	1	0	0
       13	2022-02-10 17:00:10	16	1	0	0
      201	2022-02-10 17:00:15	16	1	0	0
      185	2022-02-10 17:00:19	16	1	0	0
       48	2022-02-10 17:00:25	16	1	0	0
       66	2022-02-10 17:00:43	16	1	0	0
      136	2022-02-10 17:00:49	16	1	0	0
      198	2022-02-10 17:00:56	16	1	0	0
      217	2022-02-10 17:01:03	16	1	0	0
       14	2022-02-10 17:01:09	16	1	0	0
      119	2022-02-10 17:01:14	16	1	0	0
       46	2022-02-10 17:01:18	16	1	0	0
      133	2022-02-10 17:01:24	16	1	0	0
      163	2022-02-10 17:01:28	16	1	0	0
       94	2022-02-10 17:01:32	16	1	0	0
       93	2022-02-10 17:01:37	16	1	0	0
      187	2022-02-10 17:01:42	16	1	0	0
      135	2022-02-10 17:01:47	16	1	0	0
      134	2022-02-10 17:01:53	16	1	0	0
      137	2022-02-10 17:01:58	16	1	0	0
       55	2022-02-10 17:02:01	16	1	0	0
      197	2022-02-10 17:02:08	16	1	0	0
      104	2022-02-10 17:02:14	16	1	0	0
      100	2022-02-10 17:02:18	16	1	0	0
       76	2022-02-10 17:02:22	16	1	0	0
      200	2022-02-10 17:02:27	16	1	0	0
      218	2022-02-10 17:02:31	16	1	0	0
      196	2022-02-10 17:02:36	16	1	0	0
      139	2022-02-10 17:02:42	16	1	0	0
      191	2022-02-10 17:02:46	16	1	0	0
      180	2022-02-10 17:02:50	16	1	0	0
      181	2022-02-10 17:02:54	16	1	0	0
      118	2022-02-10 17:02:58	16	1	0	0
       82	2022-02-10 17:03:03	16	1	0	0
       52	2022-02-10 17:03:07	16	1	0	0
       92	2022-02-10 17:03:09	16	1	0	0
      153	2022-02-10 17:03:13	16	1	0	0
      113	2022-02-10 17:03:17	16	1	0	0
      125	2022-02-10 17:03:20	16	1	0	0
      186	2022-02-10 17:03:24	16	1	0	0
       85	2022-02-10 17:03:29	16	1	0	0
       58	2022-02-10 17:03:37	16	1	0	0
       81	2022-02-10 17:03:42	16	1	0	0
       80	2022-02-10 17:03:49	16	1	0	0
        8	2022-02-10 17:03:55	16	1	0	0
      152	2022-02-10 17:03:59	16	1	0	0
